episode,reward,steps,mastery
1959,4.279633636283688,36,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1960,4.262743897433393,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1961,4.337680168519729,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1962,4.286127916308761,36,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1963,4.388780591005343,106,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1964,4.326119421503972,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1965,4.326215659773152,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1966,4.2063100363477135,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1967,4.3485513485968115,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1968,4.337891000160016,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1969,4.280813124263659,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1970,4.333211331465282,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1971,4.3332113351905726,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1972,4.2829813231423035,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1973,4.195453598862514,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1974,4.400504194403766,85,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1975,4.300492300943006,81,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1976,4.1808025882492075,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1977,4.241249232157134,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1978,4.221039909706452,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1979,4.313583751302213,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1980,4.230057155813848,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1981,4.3221672516083345,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1982,4.337835533451289,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1983,4.3299940570024775,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1984,4.331189778540283,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1985,4.296572434552946,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1986,4.25709972884506,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1987,4.319406512263231,59,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1988,4.231578527064994,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1989,4.264845626777969,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1990,4.194186247349717,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1991,4.172406434081495,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1992,4.247759872901952,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1993,4.191968532209285,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1994,4.182144471313222,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1995,4.292960163904354,37,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1996,4.183303354660166,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1997,4.338827245403081,37,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1998,4.251484141359105,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1999,4.269905441364972,35,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
2000,4.279237095080316,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
